# Tala card catalog — GENERATED by packages/tala/scripts/build-card-catalog.py. Do not edit.
# Card and quiz ids -> the student app's subcategories. Append-only: see the script.
F	fwg-jeepney-rusting-2282	13
F	fwg-jeepney-steel-properties-3270	406,401
F	fwg-jose-rizal-ink-chemical-change-2535	13
F	fwg-jupiter-s-volume-241	414
F	fwg-jupiter-size-400	414,427
F	fwg-jupiter-size-69	414,427
F	fwg-kinetic-energy-1006	35,409
F	fwg-kinetic-energy-1145	35,33
F	fwg-kinetic-energy-1161	35,409
F	fwg-kinetic-energy-1285	35,409
F	fwg-largest-planet-313	414
F	fwg-lava-solidification-2474	438,421
F	fwg-lepanto-mine-44	405
F	fwg-lever-1205	425
F	fwg-lever-1290	425
F	fwg-lever-1298	425,43
F	fwg-lever-1324	425
F	fwg-lever-1343	425
F	fwg-lever-1384	425
F	fwg-lever-1429	425
F	fwg-lever-1569	425
F	fwg-lever-1580	425
F	fwg-lever-1648	425
F	fwg-lever-794	425
F	fwg-lever-classes-1056	425
F	fwg-lever-mechanics-807	425
F	fwg-lever-safety-1517	425,390
F	fwg-lever-safety-1633	425,390
F	fwg-levers-1007	425
F	fwg-levers-1055	425
F	fwg-levers-1398	425
F	fwg-levers-970	425
F	fwg-light-1003	396,403
F	fwg-light-1011	396
F	fwg-light-1453	396
F	fwg-light-1465	396,5
F	fwg-light-1476	396,424
F	fwg-light-1493	396,14
F	fwg-light-1522	396
F	fwg-light-1541	396
F	fwg-light-1613	396,14
F	fwg-light-1660	396,14
F	fwg-light-1673	396,412
F	fwg-light-1699	396
F	fwg-light-1711	396
F	fwg-light-1723	430,396
F	fwg-light-1743	396
F	fwg-light-1808	396
F	fwg-light-799	396
F	fwg-light-828	396
F	fwg-light-842	396
F	fwg-light-850	396
F	fwg-light-and-shadows-1486	396
F	fwg-light-and-shadows-1617	396
F	fwg-light-and-shadows-1651	396
F	fwg-light-energy-1244	396,14
F	fwg-light-health-1170	396,390
F	fwg-light-health-1401	396,390
F	fwg-light-health-898	396,390
F	fwg-light-how-we-see-941	396,424
F	fwg-light-in-space-1780	396,430
F	fwg-light-propagation-889	396
F	fwg-light-refraction-1232	396
F	fwg-light-refraction-1376	396,439
F	fwg-light-refraction-1537	396
F	fwg-light-refraction-1582	396
F	fwg-light-refraction-1716	396,441
F	fwg-light-refraction-1817	396,439
F	fwg-light-refraction-805	396
F	fwg-light-refraction-959	396,439
F	fwg-light-refraction-986	396,439
F	fwg-light-safety-1047	396
F	fwg-light-spectrum-893	396
F	fwg-light-speed-1443	396
F	fwg-light-speed-1554	396
F	fwg-light-speed-1840	396
F	fwg-light-speed-935	396,430
F	fwg-light-speed-of-light-1435	396
F	fwg-light-sun-1690	396,430
F	fwg-light-transmission-1335	396
F	fwg-light-transmission-1424	396,429
F	fwg-light-uv-health-1567	396,390
F	fwg-light-vs-sound-speed-1059	396,429
F	fwg-lighting-energy-efficiency-1061	35,396
F	fwg-lightning-433	441
F	fwg-lightning-532	441,33
F	fwg-lightning-672	441,33
F	fwg-lightning-and-safety-542	441,33
F	fwg-lightning-distance-197	441,33
F	fwg-lightning-safety-139	441
F	fwg-lightning-safety-21	441
F	fwg-lightning-safety-216	441
F	fwg-liquid-viscosity-3168	434
F	fwg-lunar-crater-284	435,430
F	fwg-magnet-health-1169	398,390
F	fwg-magnet-metals-1556	398,401
F	fwg-magnetic-metals-2937	397
F	fwg-magnetic-metals-2959	398
F	fwg-magnetic-poles-1686	398
F	fwg-magnetic-repulsion-867	397
F	fwg-magnetic-sand-1114	398
F	fwg-magnetic-separation-2734	397,406
F	fwg-magnetic-separation-3276	398,406
F	fwg-magnetism-1165	398
F	fwg-magnetism-1195	397
F	fwg-magnetism-1219	397
F	fwg-magnetism-1333	397
F	fwg-magnetism-1395	398
F	fwg-magnetism-1701	398
F	fwg-magnetism-1763	397
F	fwg-magnetism-2558	397,406
F	fwg-magnetism-2672	398,397
F	fwg-magnetism-2786	397,43
F	fwg-magnetism-2907	398,397
F	fwg-magnetism-3283	397,406
F	fwg-magnetism-3314	398
F	fwg-magnets-1001	398
F	fwg-magnets-1107	397,27
F	fwg-magnets-1129	398
F	fwg-magnets-1152	398
F	fwg-magnets-1178	398
F	fwg-magnets-1237	398
F	fwg-magnets-1242	398,33
F	fwg-magnets-1256	398
F	fwg-magnets-1319	398
F	fwg-magnets-1442	398
F	fwg-magnets-1464	3,397
F	fwg-magnets-1485	398
F	fwg-magnets-1510	398
F	fwg-magnets-1527	398
F	fwg-magnets-1722	398
F	fwg-magnets-1800	398
F	fwg-magnets-797	398,405
F	fwg-magnets-and-metals-1120	398
F	fwg-magnets-and-metals-1275	398,401
F	fwg-magnets-field-strength-1843	398
F	fwg-mango-ripening-3030	13,48
F	fwg-marine-ecosystems-1910	22,32
F	fwg-marine-mammals-1922	399,400
F	fwg-material-degradation-3085	401,36
F	fwg-material-properties-3190	401,397
F	fwg-material-properties-3224	401
F	fwg-mayfly-lifespan-2196	393
F	fwg-mayon-volcano-ash-state-2538	438,422
F	fwg-mayon-volcano-gas-2909	438,385
F	fwg-mayon-volcano-magma-3136	438,434
F	fwg-mayonnaise-composition-3005	406,15
F	fwg-meat-curing-chemistry-2477	13,41
F	fwg-mechanical-to-sound-energy-1075	35,429
F	fwg-mechanical-to-thermal-energy-901	35,391
F	fwg-mechanical-wedge-1460	425,7
F	fwg-medicine-mixtures-2587	406,390
F	fwg-medicine-safety-2804	390
F	fwg-medicine-safety-3332	406,390
F	fwg-medicine-suspension-2694	406
F	fwg-medicine-suspensions-2254	406,390
F	fwg-melting-2225	434
F	fwg-melting-2270	434,413
F	fwg-melting-2339	434,391
F	fwg-melting-2418	434,413
F	fwg-melting-2435	434,413
F	fwg-melting-2470	434,391
F	fwg-melting-2554	434,391
F	fwg-melting-2573	434,413
F	fwg-melting-2700	413,434
F	fwg-melting-2717	434
F	fwg-melting-2852	434
F	fwg-melting-2976	434,391
F	fwg-melting-2996	434
F	fwg-melting-3179	434
F	fwg-melting-3264	434,391
F	fwg-melting-3315	434
F	fwg-melting-chocolate-2286	434,391
F	fwg-melting-gallium-3000	434
F	fwg-melting-ice-2582	413,434
F	fwg-melting-ice-2757	434,391
F	fwg-melting-mass-2313	413,434
F	fwg-melting-metal-2831	434,391
F	fwg-melting-point-2294	434
F	fwg-melting-point-2498	434
F	fwg-melting-point-2562	434
F	fwg-melting-point-2812	434,391
F	fwg-melting-point-3338	434
F	fwg-melting-point-comparison-2304	434
F	fwg-melting-points-2235	434
F	fwg-melting-prevention-2752	434,391
F	fwg-melting-process-2730	434
F	fwg-melting-solid-butter-2922	434,391
F	fwg-melting-vs-dissolving-2683	434,428
F	fwg-melting-vs-dissolving-2797	434,428
F	fwg-melting-vs-dissolving-3254	434,428
F	fwg-mercury-density-2674	9
F	fwg-mercury-melting-2630	434
F	fwg-mercury-state-3043	34,434
F	fwg-mercury-toxicity-safety-3259	34,390
F	fwg-metal-magnetism-2886	397
F	fwg-metal-properties-3211	401,397
F	fwg-metal-properties-3238	401
F	fwg-metal-states-2504	434
F	fwg-metal-states-2889	434
F	fwg-metamorphic-rocks-103	421,405
F	fwg-metamorphic-rocks-515	421,405
F	fwg-meteorites-568	427
F	fwg-microscopic-friction-825	47
F	fwg-milk-colloid-2681	406
F	fwg-milk-colloid-3354	406
F	fwg-milk-colloid-particle-size-2879	406
F	fwg-milk-composition-2794	406
F	fwg-milk-composition-3044	406
F	fwg-mineral-sunscreen-24	405
F	fwg-mineral-uses-767	421
F	fwg-minerals-146	405
F	fwg-minerals-225	405
F	fwg-minerals-309	405
F	fwg-minerals-734	405
F	fwg-minerals-753	405
F	fwg-mixture-health-2467	406,439
F	fwg-mixture-particle-sizes-2306	406,428
F	fwg-mixture-properties-2389	406,397
F	fwg-mixture-separation-2220	406,439
F	fwg-mixture-separation-2688	406,397
F	fwg-mixtures-2354	406
F	fwg-mixtures-2359	406,439
F	fwg-mixtures-heterogeneous-2765	406
F	fwg-mixtures-heterogeneous-suspension-2774	406,439
F	fwg-moon-and-tides-769	436,435
F	fwg-moon-dimensions-207	435,430
F	fwg-moon-distance-159	435
F	fwg-moon-gravity-160	389,435
F	fwg-moon-s-far-side-673	435
F	fwg-moon-tides-219	436,435
F	fwg-moon-tides-440	436,408
F	fwg-moon-tides-719	436,435
F	fwg-moon-tides-and-rip-currents-505	436,412
F	fwg-moonlight-reflection-1313	396,435
F	fwg-moonquakes-12	435,29
F	fwg-moonquakes-702	435,29
F	fwg-motion-1182	409
F	fwg-motion-1322	409
F	fwg-motion-1797	44
F	fwg-motion-and-force-1080	44
F	fwg-natural-hazards-earthquakes-289	29
F	fwg-natural-hazards-earthquakes-695	29
F	fwg-natural-hazards-lightning-550	441,429
F	fwg-natural-magnets-1604	398
F	fwg-natural-materials-2273	401,405
F	fwg-natural-springs-634	439
F	fwg-natural-wedge-1113	425,2
F	fwg-neodymium-magnets-905	398
F	fwg-neptune-distance-72	414
F	fwg-neptune-orbit-90	414,427
F	fwg-nervous-reflexes-2191	392
F	fwg-nervous-system-1852	392,424
F	fwg-nervous-system-2144	392
F	fwg-nickel-deposits-188	405
F	fwg-niyog-combustion-2919	14,391
F	fwg-non-magnetic-metals-2246	397
F	fwg-north-star-675	433
F	fwg-obsidian-sharpness-790	421,438
F	fwg-ocean-coverage-470	412
F	fwg-ocean-salinity-2566	412,406
F	fwg-ocean-salinity-2623	428
F	fwg-ocean-salinity-3039	412
F	fwg-ocean-salinity-362	412,439
F	fwg-ocean-tides-327	436,412
F	fwg-ocean-tides-51	436,435
F	fwg-ocean-tides-759	436,412
F	fwg-ocean-water-volume-671	412
F	fwg-octopus-anatomy-1858	400,407
F	fwg-oil-and-water-density-2292	406,9
F	fwg-oil-fire-safety-2971	434,9
F	fwg-oil-water-mixture-2442	406
F	fwg-oleander-toxicity-2023	417,390
F	fwg-oobleck-mixture-2903	406
F	fwg-oobleck-states-3199	434,406
F	fwg-oral-rehydration-3110	390,428
F	fwg-orbital-microgravity-1363	430,389
F	fwg-orchid-seed-count-2015	416
F	fwg-orchid-seed-production-1983	416
F	fwg-osmium-density-2900	34
F	fwg-ostrich-behavior-2115	7,3
F	fwg-oven-mitts-2638	391
F	fwg-oxidation-2431	13
F	fwg-oxidation-2652	13
F	fwg-oxidation-2864	13,14
F	fwg-oxidation-3021	13
F	fwg-oxidation-3102	13
F	fwg-oxidation-3263	13
F	fwg-oxidation-batangas-roof-2993	14,13
F	fwg-ph-indicators-3322	0,15
F	fwg-ph-levels-2742	0
F	fwg-phase-change-3267	413,434
F	fwg-philippine-crocodile-2136	420
F	fwg-philippine-eagle-diet-1891	7,3
F	fwg-philippine-eagle-feathers-3271	7,401
F	fwg-philippine-eagle-molt-2911	7,2
F	fwg-philippine-eagle-properties-2860	7,2
F	fwg-philippine-tarsier-eye-state-2537	2,8
F	fwg-photosynthesis-1729	417,35
F	fwg-photosynthesis-1896	417,14
F	fwg-physical-alteration-3022	413
F	fwg-physical-change-2215	413
F	fwg-physical-change-2428	413,434
F	fwg-physical-change-2483	413,434
F	fwg-physical-change-2496	413
F	fwg-physical-change-2547	413,48
F	fwg-physical-change-2610	413,402
F	fwg-physical-change-2648	413
F	fwg-physical-change-2776	413,48
F	fwg-physical-change-2821	413,434
F	fwg-physical-change-2906	413,39
F	fwg-physical-change-3187	434,413
F	fwg-physical-change-3234	413
F	fwg-physical-change-3307	413,417
F	fwg-physical-change-crushing-2953	413,421
F	fwg-physical-change-cutting-3293	413
F	fwg-physical-change-evaporation-2404	413,440
F	fwg-physical-change-evaporation-3163	413,434
F	fwg-physical-change-melting-2949	413,434
F	fwg-physical-change-melting-3093	434,413
F	fwg-physical-change-weathering-2599	413,37
F	fwg-physical-properties-2603	401
F	fwg-physical-properties-2714	396,40
F	fwg-physical-properties-2955	401
F	fwg-pili-nut-hardness-2726	401
F	fwg-pitcher-plant-2038	417
F	fwg-pitcher-plant-adaptation-1985	417
F	fwg-pitcher-plant-adaptation-1992	417
F	fwg-planet-classification-621	414
F	fwg-plant-age-1965	417,437
F	fwg-plant-gas-exchange-3228	417,14
F	fwg-plant-reproduction-2060	416
F	fwg-plant-structure-2126	417
F	fwg-plant-toxicity-1883	417,390
F	fwg-plant-transpiration-236	417,440
F	fwg-plant-transpiration-364	417,440
F	fwg-plasma-abundance-2377	434
F	fwg-plasma-state-2296	434
F	fwg-plasma-state-2561	434
F	fwg-plasma-state-2876	434,385
F	fwg-plasma-state-2999	434
F	fwg-plasma-temperature-2308	434,433
F	fwg-plastic-combustion-3016	13,418
F	fwg-pleiades-star-cluster-606	433
F	fwg-polaris-352	433
F	fwg-potential-and-kinetic-energy-1087	35,409
F	fwg-properties-of-matter-insulators-3149	401,391
F	fwg-properties-of-matter-malleability-3148	402
F	fwg-properties-of-matter-thermal-conductivity-2768	391
F	fwg-puerto-princesa-river-evaporation-2541	440,413
F	fwg-pulley-1147	425
F	fwg-pulley-1440	425
F	fwg-pulley-1491	425,43
F	fwg-pulley-1684	425
F	fwg-pulley-work-1558	425
F	fwg-pulleys-1099	425
F	fwg-pulleys-and-work-816	425,35
F	fwg-pumice-density-546	421,9
F	fwg-pure-substances-3210	406,428
F	fwg-quartz-crystals-604	24
F	fwg-rabies-first-aid-1875	390,26
F	fwg-radiation-fog-630	441,19
F	fwg-rafflesia-2035	40,417
F	fwg-rafflesia-pollination-1893	417,40
F	fwg-rain-induced-landslides-368	37,410
F	fwg-rain-shadow-299	441,18
F	fwg-rain-shadow-393	18
F	fwg-rain-shadow-641	18,395
F	fwg-rain-shadow-effect-155	441,395
F	fwg-rain-shadow-effect-577	441,18
F	fwg-rainbows-330	396
F	fwg-ramp-mechanics-1636	425,43
F	fwg-raw-kidney-beans-1934	41,390
F	fwg-red-blood-cell-count-1862	392,12
F	fwg-reflection-1167	396
F	fwg-reflection-1204	396
F	fwg-refraction-1605	396
F	fwg-rehydration-salts-2639	390,428
F	fwg-reptile-adaptation-2175	420,2
F	fwg-respiratory-system-1955	392,17
F	fwg-rhizophora-mangrove-2200	437,417
F	fwg-rice-chemical-energy-1481	35,411
F	fwg-rice-germination-1887	415
F	fwg-rice-life-cycle-1895	417,415
F	fwg-rice-straw-combustion-3242	13
F	fwg-rice-washing-suspension-3281	406,439
F	fwg-ripening-2981	14,48
F	fwg-river-erosion-366	37,439
F	fwg-river-suspension-mixture-2479	406,439
F	fwg-rizal-s-invisible-ink-3068	406,14
F	fwg-rock-age-432	421,387
F	fwg-rock-cycle-624	421,387
F	fwg-rock-dust-health-199	421,390
F	fwg-rock-dust-safety-747	390,405
F	fwg-rock-filtration-138	421
F	fwg-rock-hardness-434	421,405
F	fwg-rock-types-127	421,28
F	fwg-rockfall-safety-381	421,410
F	fwg-rocks-1	438,421
F	fwg-rocks-455	421
F	fwg-rocks-559	421
F	fwg-rocks-643	421
F	fwg-rocks-and-minerals-170	422,390
F	fwg-rocks-and-minerals-36	422
F	fwg-rocks-and-minerals-421	422
F	fwg-rocks-and-minerals-578	422,387
F	fwg-rocks-and-minerals-781	422,395
F	fwg-rusting-2436	13
F	fwg-rusting-2482	13
F	fwg-rusting-2574	13
F	fwg-rusting-2827	13
F	fwg-rusting-chemical-change-2363	13
F	fwg-rusting-iron-2758	14,13
F	fwg-rusting-mass-2932	13
F	fwg-safe-cleaning-3333	14
F	fwg-salt-boiling-point-3260	428,391
F	fwg-salt-crystallization-2658	24,428
F	fwg-salt-evaporation-2759	413,434
F	fwg-salt-solubility-2330	428
F	fwg-salt-solubility-2935	428
F	fwg-salt-solubility-3353	428
F	fwg-salt-solubility-limit-3007	428
F	fwg-saltwater-as-a-mixture-2516	406,428
F	fwg-sand-composition-2659	401
F	fwg-sandstone-aquifers-616	421,439
F	fwg-sanitation-health-2123	390
F	fwg-saturation-2438	428,406
F	fwg-saturn-density-114	414
F	fwg-scab-formation-1947	390
F	fwg-screw-1360	425
F	fwg-screw-machine-909	425
F	fwg-screw-mechanics-1590	425
F	fwg-screw-pitch-938	425,403
F	fwg-screws-1215	425
F	fwg-sea-breeze-295	441,391
F	fwg-sea-of-tranquility-42	435,431
F	fwg-sea-of-tranquility-635	435,431
F	fwg-seasons-560	423,27
F	fwg-seawater-dehydration-2843	428
F	fwg-seawater-salinity-2506	428
F	fwg-seawater-salinity-2739	428
F	fwg-sedimentary-rock-formation-235	421,28
F	fwg-sedimentary-rocks-663	421
F	fwg-sedimentation-2575	406,439
F	fwg-seed-dispersal-1902	417,416
F	fwg-seed-dispersal-2176	417,416
F	fwg-separating-mixtures-2319	406,428
F	fwg-separating-mixtures-2585	406
F	fwg-separating-mixtures-2705	406
F	fwg-separating-mixtures-2748	406,428
F	fwg-separating-mixtures-2948	406,428
F	fwg-separating-mixtures-3091	406
F	fwg-separating-mixtures-3170	406,413
F	fwg-separating-mixtures-3253	406,397
F	fwg-separating-solutions-2673	428
F	fwg-separation-techniques-3153	406,428
F	fwg-shadows-1478	396
F	fwg-shadows-and-light-1584	396
F	fwg-shape-memory-alloys-2236	401
F	fwg-shark-classification-2160	39,400
F	fwg-shark-health-1929	39,26
F	fwg-silver-conductivity-2338	33
F	fwg-silver-conductivity-2511	33
F	fwg-silver-conductivity-3205	391
F	fwg-simple-machines-1023	425
F	fwg-simple-machines-1049	425
F	fwg-simple-machines-1132	425
F	fwg-simple-machines-1150	425
F	fwg-simple-machines-1164	425
F	fwg-simple-machines-1176	425
F	fwg-simple-machines-1251	425
F	fwg-simple-machines-1320	425
F	fwg-simple-machines-1406	425
F	fwg-simple-machines-1469	425
F	fwg-simple-machines-1501	425
F	fwg-simple-machines-1526	425
F	fwg-simple-machines-1532	425
F	fwg-simple-machines-1542	425
F	fwg-simple-machines-1615	425
F	fwg-simple-machines-1641	425
F	fwg-simple-machines-1677	425
F	fwg-simple-machines-1737	425
F	fwg-simple-machines-1755	425
F	fwg-simple-machines-1793	425
F	fwg-simple-machines-809	425
F	fwg-simple-machines-832	425
F	fwg-simple-machines-837	425
F	fwg-simple-machines-874	425
F	fwg-simple-machines-886	425,43
F	fwg-simple-machines-998	425,43
F	fwg-simple-machines-and-work-1312	425,35
F	fwg-simple-machines-and-work-1782	425
F	fwg-simple-machines-health-1457	425
F	fwg-simple-machines-inclined-plane-1097	425,43
F	fwg-simple-machines-levers-926	425
F	fwg-simple-machines-pulley-1688	425
F	fwg-simple-machines-pulley-1842	425
F	fwg-simple-machines-ramp-1269	425
F	fwg-simple-machines-scissors-1207	425
F	fwg-simple-machines-screw-1206	425,43
F	fwg-simple-machines-wedge-1034	425
F	fwg-sinigang-solution-2280	428
F	fwg-slicing-a-mango-2925	413,48
F	fwg-snake-skin-2114	420,2
F	fwg-soap-and-grease-2754	406
F	fwg-soap-and-lipids-2251	15,390
F	fwg-soap-emulsification-2806	406,15
F	fwg-soil-0	426
F	fwg-soil-175	426,401
F	fwg-soil-300	426,438
F	fwg-soil-316	426,387
F	fwg-soil-32	426,438
F	fwg-soil-344	426
F	fwg-soil-370	426
F	fwg-soil-418	426,438
F	fwg-soil-420	426
F	fwg-soil-457	426
F	fwg-soil-475	426
F	fwg-soil-492	426
F	fwg-soil-521	426
F	fwg-soil-553	426
F	fwg-soil-722	426,438
F	fwg-soil-731	426,442
F	fwg-soil-779	426,401
F	fwg-soil-92	426
F	fwg-soil-aeration-233	426,442
F	fwg-soil-and-gardening-536	426,417
F	fwg-soil-bacteria-312	426,404
F	fwg-soil-clay-246	426,401
F	fwg-soil-composition-619	426,404
F	fwg-soil-composition-650	426
F	fwg-soil-conservation-10	426,20
F	fwg-soil-conservation-633	426,20
F	fwg-soil-decomposition-588	426,404
F	fwg-soil-drainage-547	426
F	fwg-soil-erosion-191	426,37
F	fwg-soil-erosion-452	37
F	fwg-soil-erosion-6	37
F	fwg-soil-erosion-687	426,37
F	fwg-soil-fertility-109	426,442
F	fwg-soil-food-safety-198	390
F	fwg-soil-hygiene-81	390,388
F	fwg-soil-layers-763	426,387
F	fwg-soil-life-674	426,404
F	fwg-soil-liquefaction-392	29,426
F	fwg-soil-liquefaction-485	29,426
F	fwg-soil-organisms-13	426,404
F	fwg-soil-particles-468	426
F	fwg-soil-particles-70	426
F	fwg-soil-taal-390	426,438
F	fwg-soil-texture-748	426
F	fwg-soil-types-143	426
F	fwg-soil-types-74	426
F	fwg-soil-volcanic-305	426,438
F	fwg-soil-volcanic-soil-691	426,438
F	fwg-solar-eclipse-701	30,427
F	fwg-solar-eclipses-396	30,427
F	fwg-solar-eclipses-52	30,430
F	fwg-solar-energy-1193	35,33
F	fwg-solar-plasma-2336	434,433
F	fwg-solar-plasma-2901	434,433
F	fwg-solar-system-158	414,427
F	fwg-solar-system-health-382	390,430
F	fwg-solar-system-objects-534	427
F	fwg-solar-system-size-119	427
F	fwg-solid-friction-1458	47,393
F	fwg-solid-malleability-2890	413
F	fwg-solid-malleability-3171	434,401
F	fwg-solid-malleability-3292	413,401
F	fwg-solid-matter-3206	402
F	fwg-solid-mixtures-2411	406,407
F	fwg-solid-mixtures-2505	406
F	fwg-solid-mixtures-3099	406,401
F	fwg-solid-properties-2269	434,401
F	fwg-solid-properties-2388	434,402
F	fwg-solid-properties-2689	434,401
F	fwg-solid-properties-2822	417,401
F	fwg-solid-solutions-2423	428,401
F	fwg-solid-solutions-2939	428
F	fwg-solid-solutions-3120	428
F	fwg-solubility-2347	428,406
F	fwg-solubility-2533	428,406
F	fwg-solubility-2867	428,391
F	fwg-solubility-3037	428,413
F	fwg-solubility-3351	428
F	fwg-solubility-comparison-2450	428
F	fwg-solubility-limit-2302	428
F	fwg-solubility-limits-3083	428,15
F	fwg-solution-concentration-2447	428
F	fwg-solutions-2548	428,406
F	fwg-solutions-2602	428,406
F	fwg-solutions-2701	428,406
F	fwg-solutions-2780	428
F	fwg-solutions-2851	428,391
F	fwg-solutions-2956	428
F	fwg-solutions-3105	428,0
F	fwg-solutions-and-solubility-3162	428,391
F	fwg-solutions-health-2895	428,390
F	fwg-solutions-solvent-and-solute-2766	428
F	fwg-sore-throat-relief-3055	428,390
F	fwg-sound-1004	429
F	fwg-sound-1012	429,430
F	fwg-sound-1026	429,439
F	fwg-sound-1030	429
F	fwg-sound-1044	429,390
F	fwg-sound-1053	429,439
F	fwg-sound-1228	429,390
F	fwg-sound-1238	429,400
F	fwg-sound-1258	429,402
F	fwg-sound-1283	429,3
F	fwg-sound-1329	429,3
F	fwg-sound-1416	429
F	fwg-sound-1421	429,3
F	fwg-sound-1524	429
F	fwg-sound-1573	429
F	fwg-sound-1609	400,429
F	fwg-sound-1644	429
F	fwg-sound-1758	429
F	fwg-sound-812	429
F	fwg-sound-829	429,390
F	fwg-sound-851	429,400
F	fwg-sound-857	429
F	fwg-sound-861	429,11
F	fwg-sound-879	429
F	fwg-sound-922	429,11
F	fwg-sound-967	429
F	fwg-sound-and-hearing-health-950	390,429
F	fwg-sound-health-899	429,390
F	fwg-sound-intensity-1009	429
F	fwg-sound-intensity-1272	429
F	fwg-sound-pitch-1098	429
F	fwg-sound-pitch-1500	429
F	fwg-sound-pitch-1650	429
F	fwg-sound-production-1095	429
F	fwg-sound-production-1825	429
F	fwg-sound-propagation-1221	429
F	fwg-sound-reflection-1072	11,429
F	fwg-sound-reflection-1187	429
F	fwg-sound-reflection-1459	429
F	fwg-sound-reflection-1624	429,3
F	fwg-sound-reflection-960	429,11
F	fwg-sound-speed-2628	429,409
F	fwg-sound-speed-in-steel-1436	429
F	fwg-sound-speed-vs-loudness-946	429
F	fwg-sound-transmission-1297	429,402
F	fwg-sound-transmission-1302	429,402
F	fwg-sound-transmission-1830	429
F	fwg-sound-vacuum-1555	429
F	fwg-sound-vibration-987	429
F	fwg-sound-waves-1197	429
F	fwg-sound-waves-1377	429
F	fwg-sound-waves-1687	429
F	fwg-sound-waves-865	429
F	fwg-sour-milk-2641	13,404
F	fwg-souring-coconut-milk-2761	14,13
F	fwg-south-sea-pearl-luster-2968	401,407
F	fwg-space-exploration-101	431
F	fwg-space-gravity-1551	389
F	fwg-space-suit-function-324	430
F	fwg-space-technology-728	431,430
F	fwg-space-weather-482	430,441
F	fwg-speed-of-light-1064	396
F	fwg-speed-of-light-1588	396
F	fwg-speed-of-sound-1123	429
F	fwg-speed-of-sound-906	429
F	fwg-spider-anatomy-2017	432
F	fwg-spider-classification-2158	4
F	fwg-star-colors-622	433
F	fwg-star-distances-206	433,430
F	fwg-star-formation-561	433,389
F	fwg-star-navigation-135	433
F	fwg-starlight-and-sleep-720	396,433
F	fwg-starlight-travel-646	433,396
F	fwg-stars-169	433,390
F	fwg-stars-183	433
F	fwg-stars-266	433
F	fwg-stars-278	433
F	fwg-stars-315	433,5
F	fwg-stars-342	433,5
F	fwg-stars-359	21
F	fwg-stars-494	433
F	fwg-stars-556	433,21
F	fwg-stars-66	433
F	fwg-states-of-matter-2544	434
F	fwg-states-of-matter-2601	434,438
F	fwg-states-of-matter-2606	434
F	fwg-states-of-matter-2711	434,440
F	fwg-states-of-matter-2722	434,438
F	fwg-states-of-matter-2777	434,391
F	fwg-states-of-matter-2814	434,391
F	fwg-states-of-matter-2817	434,385
F	fwg-states-of-matter-2928	434
F	fwg-states-of-matter-3035	434,433
F	fwg-states-of-matter-3222	434,15
F	fwg-states-of-matter-buko-3349	434
F	fwg-states-of-matter-condensation-3165	434,440
F	fwg-states-of-matter-gas-3142	438,385
F	fwg-states-of-matter-lava-3345	434,438
F	fwg-static-electricity-1422	33
F	fwg-static-electricity-1638	33,441
F	fwg-static-electricity-815	33
F	fwg-static-friction-1777	47
F	fwg-stellar-plasma-3200	434,433
F	fwg-stick-insect-camouflage-1899	393,2
F	fwg-stomach-acid-1885	392,0
F	fwg-stomach-digestion-2188	25
F	fwg-stomach-health-1916	25
F	fwg-stomach-lining-2194	25
F	fwg-storm-surge-775	441,410
F	fwg-storm-surge-safety-478	410,441
F	fwg-storm-surges-221	441,410
F	fwg-stratovolcano-637	438
F	fwg-sugar-dissolving-3230	428,406
F	fwg-sugar-solubility-2444	428,391
F	fwg-sugar-solubility-3202	428,406
F	fwg-sugar-solubility-3248	428,15
F	fwg-sugarcane-solution-3269	428
F	fwg-sun-mass-570	427,433
F	fwg-sun-plasma-temperature-3006	434,433
F	fwg-sun-protection-2802	390,396
F	fwg-sun-s-energy-124	35,433
F	fwg-sun-s-energy-374	35,433
F	fwg-sun-safety-2075	390
F	fwg-sun-safety-2124	390,396
F	fwg-sun-safety-318	390
F	fwg-sunflower-movement-1931	417
F	fwg-sunscreen-protection-1936	390
F	fwg-supernovas-57	433
F	fwg-surface-area-combustion-2593	14
F	fwg-surface-friction-1570	47,43
F	fwg-surface-runoff-149	440,37
F	fwg-surface-runoff-diseases-503	418
F	fwg-surface-tension-2737	439,393
F	fwg-surfactants-3108	15
F	fwg-suspension-2432	406,439
F	fwg-suspension-2437	406
F	fwg-suspension-2493	406,389
F	fwg-suspension-in-rivers-2807	406,439
F	fwg-suspensions-2344	406
F	fwg-suspensions-2485	406,439
F	fwg-suspensions-2596	406,439
F	fwg-suspensions-2841	406
F	fwg-suspensions-3266	406
F	fwg-suspensions-3277	406,439
F	fwg-suspensions-vs-solutions-2240	406,428
F	fwg-sweat-evaporation-2443	391,392
F	fwg-swelling-reduction-2525	391,434
F	fwg-taal-lake-solution-2913	428,439
F	fwg-taal-state-change-2857	434,438
F	fwg-taal-volcanic-gas-2278	438,385
F	fwg-taal-volcano-soil-683	426,438
F	fwg-tablea-physical-change-3272	413,434
F	fwg-taho-mixture-2723	406
F	fwg-taste-buds-2153	392,424
F	fwg-tectonic-plates-476	387
F	fwg-temperature-record-467	18
F	fwg-temperature-solubility-2783	428,391
F	fwg-tensile-strength-2491	401,417
F	fwg-tensile-strength-2611	401,417
F	fwg-the-moon-179	435,430
